User ID,Asset ID,Category,Trigger,Timestamp
3247,287,Onboarding,Signup-Login,2023-08-10 09:14:47.493025
3123,22,Engagement,"Used, No Feedback",2023-08-10 09:19:28.493025
3085,9,Engagement,"Used, No Feedback",2023-08-10 09:23:54.493025
3119,267,Feedback,Used An Asset,2023-08-10 09:14:53.493025
3028,87,Feedback,Used New Asset,2023-08-10 09:22:36.493025
3243,122,Onboarding,Signup-Login,2023-08-10 09:30:47.493025
3288,46,Engagement,Near Top Contributor,2023-08-10 09:30:53.493025
3064,29,Engagement,Near Top Contributor,2023-08-10 09:22:01.493025
3100,46,Engagement,"Used, Not Rated",2023-08-10 09:17:12.493025
3188,270,Onboarding,Signup-Login,2023-08-10 09:19:48.493025
3299,195,Engagement,Long User Inactivity,2023-08-10 09:31:04.493025
3172,27,Engagement,Near Top Contributor,2023-08-10 09:30:01.493025
3079,66,Onboarding,Signup-Login,2023-08-10 09:18:36.493025
3131,179,Engagement,New Assets Added,2023-08-10 09:30:33.493025
3294,131,Feedback,Frequent Portal Usage,2023-08-10 09:18:40.493025
3006,170,Engagement,Long User Inactivity,2023-08-10 09:26:51.493025
3180,196,Onboarding,Signup-Login,2023-08-10 09:21:32.493025
3040,284,Onboarding,Signup-Login,2023-08-10 09:16:38.494025
3263,290,Feedback,Used An Asset,2023-08-10 09:22:04.494025
3023,101,Onboarding,Signup-Login,2023-08-10 09:27:40.494025
3109,163,Onboarding,Signup-Login,2023-08-10 09:29:16.494025
3191,308,Onboarding,Signup-Login,2023-08-10 09:15:53.494025
3296,155,Engagement,Long User Inactivity,2023-08-10 09:29:51.494025
3238,82,Engagement,New Assets Added,2023-08-10 09:18:40.494025
3241,113,Engagement,"Used, No Feedback",2023-08-10 09:28:03.494025
3238,280,Feedback,Negative Feedback Given,2023-08-10 09:30:11.494025
3208,96,Engagement,"Used, No Feedback",2023-08-10 09:13:53.494025
3274,256,Feedback,Used An Asset,2023-08-10 09:18:45.494025
3200,268,Engagement,"Used, Not Rated",2023-08-10 09:27:41.494025
3262,254,Onboarding,Signup-Login,2023-08-10 09:16:03.494025
3089,286,Onboarding,Signup-Login,2023-08-10 09:21:00.494025
3042,124,Onboarding,Signup-Login,2023-08-10 09:15:15.494025
3013,294,Feedback,Used New Asset,2023-08-10 09:24:59.494025
3279,298,Onboarding,Signup-Login,2023-08-10 09:25:54.494025
3270,93,Engagement,Long User Inactivity,2023-08-10 09:16:01.494025
3109,197,Engagement,"Used, No Feedback",2023-08-10 09:32:23.494025
3260,157,Onboarding,Signup-Login,2023-08-10 09:27:57.494025
3053,49,Feedback,Frequent Portal Usage,2023-08-10 09:30:50.494025
3036,88,Onboarding,Signup-Login,2023-08-10 09:13:08.494025
3217,290,Onboarding,Signup-Login,2023-08-10 09:23:52.494025
3081,68,Engagement,"Used, No Feedback",2023-08-10 09:26:21.494025
3131,152,Feedback,Frequent Portal Usage,2023-08-10 09:17:22.494025
3209,296,Onboarding,Signup-Login,2023-08-10 09:23:15.494025
3005,181,Engagement,Near Top Contributor,2023-08-10 09:21:57.494025
3152,149,Onboarding,Signup-Login,2023-08-10 09:29:44.494025
3075,268,Onboarding,Signup-Login,2023-08-10 09:13:08.494025
3091,211,Engagement,Long User Inactivity,2023-08-10 09:13:06.494025
3289,97,Feedback,Used An Asset,2023-08-10 09:26:47.494025
3266,81,Onboarding,Signup-Login,2023-08-10 09:13:33.494025
3228,136,Feedback,Used New Asset,2023-08-10 09:12:45.494025
3288,285,Feedback,"New Asset, No Feedback",2023-08-10 09:19:55.494025
3116,91,Onboarding,Signup-Login,2023-08-10 09:17:35.494025
3048,97,Onboarding,Signup-Login,2023-08-10 09:31:24.494025
3029,119,Engagement,"Used, Not Rated",2023-08-10 09:17:03.494025
3053,295,Engagement,Long User Inactivity,2023-08-10 09:23:44.494025
3070,111,Feedback,Negative Feedback Given,2023-08-10 09:24:06.494025
3040,81,Engagement,Near Top Contributor,2023-08-10 09:29:09.494025
3003,53,Engagement,"Used, Not Rated",2023-08-10 09:16:21.494025
3200,148,Feedback,Used New Asset,2023-08-10 09:29:57.494025
3174,130,Onboarding,Signup-Login,2023-08-10 09:32:15.494025
3063,16,Feedback,Frequent Portal Usage,2023-08-10 09:13:49.494025
3118,8,Onboarding,Signup-Login,2023-08-10 09:16:11.494025
3104,44,Feedback,Negative Feedback Given,2023-08-10 09:30:44.494025
3198,110,Onboarding,Signup-Login,2023-08-10 09:30:35.494025
3271,55,Engagement,Long User Inactivity,2023-08-10 09:29:56.494025
3218,200,Onboarding,Signup-Login,2023-08-10 09:24:19.494025
3009,286,Engagement,"Used, No Feedback",2023-08-10 09:26:00.494025
3032,92,Engagement,New Assets Added,2023-08-10 09:19:16.494025
3020,168,Onboarding,Signup-Login,2023-08-10 09:19:55.494025
3205,193,Feedback,Negative Feedback Given,2023-08-10 09:29:20.494025
3159,25,Feedback,Frequent Portal Usage,2023-08-10 09:13:50.494025
3105,123,Engagement,Long User Inactivity,2023-08-10 09:21:04.494025
3268,216,Engagement,Long User Inactivity,2023-08-10 09:21:42.494025
3027,132,Onboarding,Signup-Login,2023-08-10 09:14:31.494025
3283,69,Feedback,Used New Asset,2023-08-10 09:18:06.494025
3105,282,Engagement,Long User Inactivity,2023-08-10 09:16:17.494025
3241,259,Engagement,Near Top Contributor,2023-08-10 09:30:23.494025
3210,8,Engagement,"Used, No Feedback",2023-08-10 09:29:36.494025
3089,2,Feedback,Frequent Portal Usage,2023-08-10 09:13:41.494025
3232,128,Engagement,"Used, Not Rated",2023-08-10 09:24:30.494025
3281,162,Engagement,New Assets Added,2023-08-10 09:17:21.494025
3210,90,Onboarding,Signup-Login,2023-08-10 09:29:31.494025
3031,189,Onboarding,Signup-Login,2023-08-10 09:23:13.494025
3058,227,Feedback,Used An Asset,2023-08-10 09:16:40.494025
3221,69,Engagement,"Used, Not Rated",2023-08-10 09:27:47.494025
3265,137,Feedback,"New Asset, No Feedback",2023-08-10 09:14:57.494025
3141,18,Onboarding,Signup-Login,2023-08-10 09:17:10.495025
3234,45,Feedback,Frequent Portal Usage,2023-08-10 09:26:51.495025
3161,174,Feedback,Used An Asset,2023-08-10 09:13:27.495025
3084,151,Feedback,"New Asset, No Feedback",2023-08-10 09:28:19.495025
3243,168,Feedback,"New Asset, No Feedback",2023-08-10 09:26:09.495025
3110,306,Onboarding,Signup-Login,2023-08-10 09:25:07.495025
3274,170,Feedback,Negative Feedback Given,2023-08-10 09:26:05.495025
3101,191,Engagement,"Used, No Feedback",2023-08-10 09:28:24.495025
3052,83,Onboarding,Signup-Login,2023-08-10 09:32:16.495025
3134,304,Feedback,Used New Asset,2023-08-10 09:25:19.495025
3153,167,Onboarding,Signup-Login,2023-08-10 09:31:34.495025
3288,248,Engagement,Near Top Contributor,2023-08-10 09:15:26.495025
3123,148,Engagement,"Used, No Feedback",2023-08-10 09:25:07.495025
3075,69,Onboarding,Signup-Login,2023-08-10 09:13:42.495025
3153,31,Onboarding,Signup-Login,2023-08-10 09:30:33.495025
3102,128,Engagement,"Used, No Feedback",2023-08-10 09:15:38.495025
3293,307,Feedback,"New Asset, No Feedback",2023-08-10 09:13:09.495025
3183,153,Onboarding,Signup-Login,2023-08-10 09:31:42.495025
3210,164,Onboarding,Signup-Login,2023-08-10 09:16:00.495025
3140,18,Engagement,Near Top Contributor,2023-08-10 09:16:19.495025
3274,44,Feedback,Used New Asset,2023-08-10 09:20:19.495025
3118,213,Onboarding,Signup-Login,2023-08-10 09:14:16.495025
3020,236,Onboarding,Signup-Login,2023-08-10 09:18:44.495025
3010,250,Engagement,"Used, Not Rated",2023-08-10 09:13:12.495025
3238,112,Onboarding,Signup-Login,2023-08-10 09:19:59.495025
3071,311,Engagement,"Used, No Feedback",2023-08-10 09:20:10.495025
3048,295,Feedback,Used New Asset,2023-08-10 09:30:12.495025
3291,166,Engagement,Long User Inactivity,2023-08-10 09:19:22.495025
3023,91,Feedback,Frequent Portal Usage,2023-08-10 09:19:24.495025
3294,34,Feedback,"New Asset, No Feedback",2023-08-10 09:15:32.495025
3072,234,Engagement,New Assets Added,2023-08-10 09:14:07.495025
3189,138,Onboarding,Signup-Login,2023-08-10 09:21:37.495025
3181,99,Engagement,"Used, Not Rated",2023-08-10 09:24:00.495025
3241,36,Engagement,"Used, Not Rated",2023-08-10 09:19:24.495025
3076,164,Feedback,Negative Feedback Given,2023-08-10 09:24:48.495025
3066,282,Engagement,Long User Inactivity,2023-08-10 09:30:21.495025
3207,191,Feedback,Frequent Portal Usage,2023-08-10 09:25:30.495025
3084,134,Feedback,"New Asset, No Feedback",2023-08-10 09:25:55.495025
3181,281,Engagement,New Assets Added,2023-08-10 09:29:14.495025
3077,113,Onboarding,Signup-Login,2023-08-10 09:21:31.495025
3031,101,Feedback,"New Asset, No Feedback",2023-08-10 09:25:38.495025
3203,31,Engagement,New Assets Added,2023-08-10 09:17:21.495025
3140,196,Onboarding,Signup-Login,2023-08-10 09:31:24.495025
3018,70,Feedback,Used An Asset,2023-08-10 09:21:01.495025
3017,274,Engagement,"Used, Not Rated",2023-08-10 09:26:16.495025
3034,233,Feedback,"New Asset, No Feedback",2023-08-10 09:13:32.495025
3048,173,Onboarding,Signup-Login,2023-08-10 09:29:55.495025
3063,222,Feedback,Used An Asset,2023-08-10 09:20:21.495025
3065,123,Onboarding,Signup-Login,2023-08-10 09:12:38.495025
3166,187,Feedback,"New Asset, No Feedback",2023-08-10 09:27:41.495025
3092,10,Feedback,"New Asset, No Feedback",2023-08-10 09:24:08.495025
3186,300,Feedback,Negative Feedback Given,2023-08-10 09:28:05.495025
3297,216,Engagement,New Assets Added,2023-08-10 09:23:00.495025
3162,215,Feedback,Used New Asset,2023-08-10 09:17:46.495025
3012,16,Feedback,"New Asset, No Feedback",2023-08-10 09:17:01.495025
3028,201,Onboarding,Signup-Login,2023-08-10 09:19:31.495025
3082,257,Engagement,"Used, Not Rated",2023-08-10 09:20:16.495025
3002,268,Engagement,New Assets Added,2023-08-10 09:26:26.495025
3061,96,Feedback,Negative Feedback Given,2023-08-10 09:27:51.495025
3005,232,Feedback,Used An Asset,2023-08-10 09:30:56.495025
3297,162,Engagement,Near Top Contributor,2023-08-10 09:13:09.495025
3159,165,Engagement,Near Top Contributor,2023-08-10 09:21:53.495025
3012,96,Feedback,Negative Feedback Given,2023-08-10 09:27:40.495025
3065,204,Feedback,Frequent Portal Usage,2023-08-10 09:15:52.495025
3255,26,Feedback,Negative Feedback Given,2023-08-10 09:24:31.495025
3032,139,Engagement,Near Top Contributor,2023-08-10 09:24:35.495025
3128,231,Engagement,Near Top Contributor,2023-08-10 09:31:38.495025
3173,234,Engagement,"Used, Not Rated",2023-08-10 09:29:14.495025
3250,3,Engagement,Long User Inactivity,2023-08-10 09:29:26.495025
3279,10,Engagement,Long User Inactivity,2023-08-10 09:24:42.495025
3246,246,Engagement,Near Top Contributor,2023-08-10 09:32:02.495025
3151,287,Engagement,"Used, No Feedback",2023-08-10 09:29:15.496025
3049,289,Onboarding,Signup-Login,2023-08-10 09:30:25.496025
3094,125,Feedback,Used New Asset,2023-08-10 09:22:19.496025
3288,151,Engagement,New Assets Added,2023-08-10 09:15:42.496025
3069,201,Onboarding,Signup-Login,2023-08-10 09:22:59.496025
3274,223,Onboarding,Signup-Login,2023-08-10 09:20:10.496025
3037,299,Engagement,"Used, No Feedback",2023-08-10 09:15:19.496025
3270,107,Onboarding,Signup-Login,2023-08-10 09:26:35.496025
3042,112,Onboarding,Signup-Login,2023-08-10 09:24:52.496025
3187,83,Onboarding,Signup-Login,2023-08-10 09:23:16.496025
3031,135,Feedback,Negative Feedback Given,2023-08-10 09:12:59.496025
3039,287,Feedback,Used New Asset,2023-08-10 09:28:37.496025
3272,34,Engagement,Near Top Contributor,2023-08-10 09:29:15.496025
3009,127,Engagement,"Used, Not Rated",2023-08-10 09:28:23.496025
3095,226,Feedback,"New Asset, No Feedback",2023-08-10 09:32:19.496025
3167,156,Feedback,Used An Asset,2023-08-10 09:28:29.496025
3129,116,Engagement,New Assets Added,2023-08-10 09:16:25.496025
3125,178,Engagement,Near Top Contributor,2023-08-10 09:18:13.496025
3207,18,Feedback,Used New Asset,2023-08-10 09:25:39.496025
3139,304,Engagement,Near Top Contributor,2023-08-10 09:28:02.496025
3235,177,Engagement,Near Top Contributor,2023-08-10 09:13:12.496025
3213,294,Engagement,Long User Inactivity,2023-08-10 09:28:43.496025
3121,306,Onboarding,Signup-Login,2023-08-10 09:12:48.496025
3271,9,Feedback,Negative Feedback Given,2023-08-10 09:16:49.496025
3020,300,Onboarding,Signup-Login,2023-08-10 09:15:33.496025
3225,268,Onboarding,Signup-Login,2023-08-10 09:29:53.496025
3215,153,Onboarding,Signup-Login,2023-08-10 09:22:55.496025
3075,255,Engagement,Near Top Contributor,2023-08-10 09:28:17.496025
3199,50,Engagement,New Assets Added,2023-08-10 09:22:18.496025
3103,163,Engagement,"Used, Not Rated",2023-08-10 09:17:14.496025
3037,35,Onboarding,Signup-Login,2023-08-10 09:15:57.496025
3272,194,Onboarding,Signup-Login,2023-08-10 09:28:42.496025
3208,238,Feedback,"New Asset, No Feedback",2023-08-10 09:21:00.496025
3140,191,Feedback,Used New Asset,2023-08-10 09:21:47.496025
3030,97,Feedback,"New Asset, No Feedback",2023-08-10 09:31:28.496025
3284,91,Engagement,"Used, Not Rated",2023-08-10 09:28:05.496025
3094,229,Feedback,Frequent Portal Usage,2023-08-10 09:30:58.496025
3250,115,Onboarding,Signup-Login,2023-08-10 09:32:11.496025
3011,176,Engagement,Near Top Contributor,2023-08-10 09:31:05.496025
3256,109,Onboarding,Signup-Login,2023-08-10 09:25:22.496025
3183,237,Onboarding,Signup-Login,2023-08-10 09:30:20.496025
3269,92,Feedback,Used New Asset,2023-08-10 09:22:35.496025
3293,268,Engagement,Long User Inactivity,2023-08-10 09:14:55.496025
3008,82,Engagement,New Assets Added,2023-08-10 09:28:07.496025
3204,149,Engagement,"Used, No Feedback",2023-08-10 09:23:36.496025
3040,126,Engagement,"Used, No Feedback",2023-08-10 09:22:58.496025
3266,22,Feedback,Frequent Portal Usage,2023-08-10 09:23:11.496025
3189,228,Onboarding,Signup-Login,2023-08-10 09:25:48.496025
3079,119,Feedback,Used An Asset,2023-08-10 09:32:12.496025
3129,161,Onboarding,Signup-Login,2023-08-10 09:19:55.496025
3200,12,Engagement,"Used, No Feedback",2023-08-10 09:20:37.496025
3172,139,Onboarding,Signup-Login,2023-08-10 09:25:17.496025
3029,152,Engagement,"Used, No Feedback",2023-08-10 09:32:21.496025
3248,256,Feedback,Negative Feedback Given,2023-08-10 09:25:17.496025
3037,304,Onboarding,Signup-Login,2023-08-10 09:20:56.496025
3196,106,Feedback,"New Asset, No Feedback",2023-08-10 09:14:43.496025
3300,122,Feedback,"New Asset, No Feedback",2023-08-10 09:17:26.496025
3128,115,Feedback,Negative Feedback Given,2023-08-10 09:28:16.496025
3290,228,Feedback,"New Asset, No Feedback",2023-08-10 09:13:15.496025
3262,265,Feedback,"New Asset, No Feedback",2023-08-10 09:15:19.496025
3011,36,Engagement,"Used, Not Rated",2023-08-10 09:19:20.496025
3141,142,Feedback,Used An Asset,2023-08-10 09:21:54.496025
3183,311,Onboarding,Signup-Login,2023-08-10 09:22:03.496025
3073,107,Engagement,New Assets Added,2023-08-10 09:18:08.496025
3228,34,Onboarding,Signup-Login,2023-08-10 09:30:57.496025
3273,274,Feedback,Used New Asset,2023-08-10 09:25:54.496025
3254,55,Onboarding,Signup-Login,2023-08-10 09:28:18.496025
3083,32,Engagement,"Used, No Feedback",2023-08-10 09:25:18.496025
3056,217,Feedback,"New Asset, No Feedback",2023-08-10 09:27:48.496025
3219,141,Feedback,Used An Asset,2023-08-10 09:27:28.496025
3202,11,Onboarding,Signup-Login,2023-08-10 09:24:23.496025
3285,7,Engagement,"Used, Not Rated",2023-08-10 09:24:21.496025
3295,264,Feedback,Used An Asset,2023-08-10 09:16:34.497025
3049,105,Feedback,"New Asset, No Feedback",2023-08-10 09:22:21.497025
3293,176,Engagement,"Used, Not Rated",2023-08-10 09:22:34.497025
3185,84,Onboarding,Signup-Login,2023-08-10 09:17:16.497025
3281,286,Onboarding,Signup-Login,2023-08-10 09:14:45.497025
3297,292,Feedback,Used New Asset,2023-08-10 09:19:18.497025
3288,101,Onboarding,Signup-Login,2023-08-10 09:19:56.497025
3176,307,Onboarding,Signup-Login,2023-08-10 09:20:42.497025
3187,189,Feedback,Negative Feedback Given,2023-08-10 09:17:37.497025
3147,299,Feedback,Used An Asset,2023-08-10 09:30:02.497025
3083,274,Onboarding,Signup-Login,2023-08-10 09:12:53.497025
3297,279,Onboarding,Signup-Login,2023-08-10 09:13:50.497025
3184,7,Engagement,New Assets Added,2023-08-10 09:25:38.497025
3086,257,Feedback,Used An Asset,2023-08-10 09:22:31.497025
3269,168,Engagement,New Assets Added,2023-08-10 09:17:48.497025
3180,41,Feedback,Frequent Portal Usage,2023-08-10 09:29:28.497025
3027,45,Engagement,New Assets Added,2023-08-10 09:26:45.497025
3241,12,Engagement,"Used, Not Rated",2023-08-10 09:16:58.497025
3300,42,Engagement,"Used, No Feedback",2023-08-10 09:20:40.497025
3044,180,Onboarding,Signup-Login,2023-08-10 09:14:29.497025
3134,254,Feedback,"New Asset, No Feedback",2023-08-10 09:32:23.497025
3182,240,Onboarding,Signup-Login,2023-08-10 09:27:19.497025
3237,55,Engagement,New Assets Added,2023-08-10 09:19:08.497025
3087,51,Onboarding,Signup-Login,2023-08-10 09:29:22.497025
3074,83,Onboarding,Signup-Login,2023-08-10 09:18:08.497025
3007,25,Engagement,Near Top Contributor,2023-08-10 09:24:26.497025
3218,247,Engagement,Near Top Contributor,2023-08-10 09:21:03.497025
3011,73,Onboarding,Signup-Login,2023-08-10 09:15:56.498028
3050,146,Onboarding,Signup-Login,2023-08-10 09:13:56.498028
3210,109,Feedback,Negative Feedback Given,2023-08-10 09:22:41.498028
3118,157,Engagement,"Used, No Feedback",2023-08-10 09:29:18.498028
3132,174,Onboarding,Signup-Login,2023-08-10 09:19:59.498028
3105,235,Engagement,New Assets Added,2023-08-10 09:27:46.498028
3016,206,Feedback,Used An Asset,2023-08-10 09:19:15.498028
3296,246,Engagement,Near Top Contributor,2023-08-10 09:19:57.498028
3183,95,Feedback,Used New Asset,2023-08-10 09:26:42.498028
3196,268,Feedback,"New Asset, No Feedback",2023-08-10 09:28:15.498028
3200,21,Onboarding,Signup-Login,2023-08-10 09:16:35.498028
3028,3,Feedback,Negative Feedback Given,2023-08-10 09:20:26.498028
3042,210,Onboarding,Signup-Login,2023-08-10 09:21:22.498028
3235,118,Onboarding,Signup-Login,2023-08-10 09:28:27.498028
3223,90,Onboarding,Signup-Login,2023-08-10 09:14:40.498028
3000,252,Feedback,Used New Asset,2023-08-10 09:30:25.498028
3275,261,Engagement,Long User Inactivity,2023-08-10 09:27:53.498028
3031,59,Onboarding,Signup-Login,2023-08-10 09:29:24.498028
3015,186,Onboarding,Signup-Login,2023-08-10 09:25:55.498028
3047,191,Onboarding,Signup-Login,2023-08-10 09:15:36.498028
3075,296,Engagement,"Used, Not Rated",2023-08-10 09:25:41.498028
3049,279,Feedback,Negative Feedback Given,2023-08-10 09:24:25.498028
3209,240,Engagement,"Used, No Feedback",2023-08-10 09:16:19.498028
3275,212,Onboarding,Signup-Login,2023-08-10 09:30:14.498028
3133,147,Onboarding,Signup-Login,2023-08-10 09:12:31.498028
3164,305,Feedback,Used New Asset,2023-08-10 09:20:41.498028
3125,209,Onboarding,Signup-Login,2023-08-10 09:14:47.498028
3167,227,Onboarding,Signup-Login,2023-08-10 09:28:40.498028
3045,5,Feedback,"New Asset, No Feedback",2023-08-10 09:20:57.498028
3124,311,Onboarding,Signup-Login,2023-08-10 09:12:57.498028
3039,310,Feedback,"New Asset, No Feedback",2023-08-10 09:13:56.498028
3233,143,Engagement,"Used, Not Rated",2023-08-10 09:29:34.498028
3159,255,Feedback,Frequent Portal Usage,2023-08-10 09:17:43.498028
3008,35,Feedback,Used New Asset,2023-08-10 09:13:07.499030
3026,41,Onboarding,Signup-Login,2023-08-10 09:22:03.499030
3169,66,Feedback,"New Asset, No Feedback",2023-08-10 09:23:19.499030
3071,25,Feedback,Used An Asset,2023-08-10 09:26:55.499030
3226,177,Feedback,Frequent Portal Usage,2023-08-10 09:20:18.499030
3184,62,Onboarding,Signup-Login,2023-08-10 09:24:06.499030
3127,200,Engagement,"Used, Not Rated",2023-08-10 09:14:45.499030
3112,286,Feedback,Used New Asset,2023-08-10 09:27:43.499030
3053,265,Onboarding,Signup-Login,2023-08-10 09:20:04.499030
3143,49,Feedback,Used An Asset,2023-08-10 09:21:06.499030
3259,200,Feedback,Used An Asset,2023-08-10 09:22:56.499030
3222,101,Engagement,New Assets Added,2023-08-10 09:31:19.499030
3114,20,Onboarding,Signup-Login,2023-08-10 09:28:19.499030
3060,84,Onboarding,Signup-Login,2023-08-10 09:22:58.499030
3101,156,Engagement,New Assets Added,2023-08-10 09:24:52.499030
3047,182,Feedback,Used New Asset,2023-08-10 09:27:15.499030
3267,289,Onboarding,Signup-Login,2023-08-10 09:32:01.499030
3067,73,Feedback,Used An Asset,2023-08-10 09:12:42.499030
3010,155,Feedback,"New Asset, No Feedback",2023-08-10 09:20:07.499030
3249,260,Onboarding,Signup-Login,2023-08-10 09:13:20.499030
3228,202,Onboarding,Signup-Login,2023-08-10 09:19:23.499030
3287,281,Engagement,"Used, Not Rated",2023-08-10 09:31:03.499030
3017,145,Onboarding,Signup-Login,2023-08-10 09:31:35.499030
3057,302,Engagement,Long User Inactivity,2023-08-10 09:27:43.499030
3005,73,Onboarding,Signup-Login,2023-08-10 09:29:57.499030
3142,92,Engagement,Near Top Contributor,2023-08-10 09:18:45.499030
3254,13,Feedback,Negative Feedback Given,2023-08-10 09:29:41.499030
3151,222,Engagement,Long User Inactivity,2023-08-10 09:27:10.499030
3056,149,Onboarding,Signup-Login,2023-08-10 09:25:21.499030
3182,36,Engagement,Long User Inactivity,2023-08-10 09:24:39.499030
3230,180,Feedback,Used New Asset,2023-08-10 09:13:54.499030
3093,14,Feedback,Negative Feedback Given,2023-08-10 09:16:06.499030
3205,15,Onboarding,Signup-Login,2023-08-10 09:14:05.500028
3286,135,Engagement,"Used, Not Rated",2023-08-10 09:23:38.500028
3179,48,Engagement,"Used, No Feedback",2023-08-10 09:28:55.500028
3189,115,Onboarding,Signup-Login,2023-08-10 09:17:14.500028
3135,131,Feedback,Used New Asset,2023-08-10 09:24:21.500028
3110,231,Engagement,"Used, No Feedback",2023-08-10 09:17:26.500028
3072,163,Onboarding,Signup-Login,2023-08-10 09:15:41.500028
3225,223,Feedback,Used New Asset,2023-08-10 09:16:24.500028
3048,302,Feedback,"New Asset, No Feedback",2023-08-10 09:27:21.500028
3169,231,Engagement,New Assets Added,2023-08-10 09:20:32.500028
3063,269,Onboarding,Signup-Login,2023-08-10 09:26:24.500028
3177,68,Onboarding,Signup-Login,2023-08-10 09:17:10.500028
3241,99,Feedback,Used New Asset,2023-08-10 09:18:22.500028
3187,248,Feedback,Negative Feedback Given,2023-08-10 09:28:02.500028
3078,74,Engagement,Long User Inactivity,2023-08-10 09:28:27.500028
3079,293,Onboarding,Signup-Login,2023-08-10 09:29:43.500028
3264,254,Feedback,Negative Feedback Given,2023-08-10 09:19:36.500028
3115,115,Onboarding,Signup-Login,2023-08-10 09:23:35.500028
3033,193,Onboarding,Signup-Login,2023-08-10 09:17:07.500028
3108,105,Onboarding,Signup-Login,2023-08-10 09:15:53.500028
3182,187,Onboarding,Signup-Login,2023-08-10 09:28:22.500028
3276,194,Engagement,"Used, Not Rated",2023-08-10 09:25:03.500028
3186,259,Engagement,"Used, Not Rated",2023-08-10 09:19:44.500028
3148,60,Engagement,"Used, Not Rated",2023-08-10 09:20:21.500028
3209,194,Engagement,New Assets Added,2023-08-10 09:13:37.500028
3213,175,Feedback,Used An Asset,2023-08-10 09:23:20.500028
3159,229,Onboarding,Signup-Login,2023-08-10 09:16:26.500028
3207,52,Engagement,Near Top Contributor,2023-08-10 09:21:54.500028
3147,39,Onboarding,Signup-Login,2023-08-10 09:16:08.500028
3257,233,Onboarding,Signup-Login,2023-08-10 09:14:29.500028
3004,89,Onboarding,Signup-Login,2023-08-10 09:26:32.500028
3040,271,Onboarding,Signup-Login,2023-08-10 09:21:33.500028
3110,79,Onboarding,Signup-Login,2023-08-10 09:29:47.500028
3279,286,Feedback,Negative Feedback Given,2023-08-10 09:30:39.500028
3224,274,Engagement,"Used, No Feedback",2023-08-10 09:14:51.500028
3150,24,Onboarding,Signup-Login,2023-08-10 09:30:28.500028
3197,241,Engagement,"Used, No Feedback",2023-08-10 09:15:24.500028
3286,191,Feedback,Frequent Portal Usage,2023-08-10 09:24:41.500028
3140,218,Feedback,Frequent Portal Usage,2023-08-10 09:21:55.500028
3096,274,Onboarding,Signup-Login,2023-08-10 09:29:28.500028
3070,64,Feedback,Used New Asset,2023-08-10 09:15:26.500028
3235,162,Engagement,"Used, No Feedback",2023-08-10 09:29:58.500028
3177,282,Engagement,"Used, Not Rated",2023-08-10 09:27:39.500028
3155,230,Engagement,Near Top Contributor,2023-08-10 09:25:23.500028
3206,311,Engagement,Long User Inactivity,2023-08-10 09:14:36.500028
3216,241,Engagement,"Used, Not Rated",2023-08-10 09:15:12.500028
3266,104,Onboarding,Signup-Login,2023-08-10 09:13:10.500028
3086,32,Onboarding,Signup-Login,2023-08-10 09:30:52.500028
3065,234,Engagement,"Used, Not Rated",2023-08-10 09:23:42.500028
3280,82,Onboarding,Signup-Login,2023-08-10 09:19:50.500028
3185,121,Onboarding,Signup-Login,2023-08-10 09:26:55.500028
3045,49,Engagement,Long User Inactivity,2023-08-10 09:17:07.500028
3230,295,Feedback,Used An Asset,2023-08-10 09:23:49.500028
3207,159,Feedback,Frequent Portal Usage,2023-08-10 09:22:10.500028
3198,99,Feedback,"New Asset, No Feedback",2023-08-10 09:14:39.501024
3212,40,Engagement,Near Top Contributor,2023-08-10 09:18:03.501024
3224,300,Onboarding,Signup-Login,2023-08-10 09:16:23.501024
3043,121,Onboarding,Signup-Login,2023-08-10 09:13:22.501024
3182,234,Onboarding,Signup-Login,2023-08-10 09:27:00.501024
3150,65,Feedback,Used New Asset,2023-08-10 09:26:44.501024
3251,85,Feedback,Used New Asset,2023-08-10 09:17:54.501024
3220,200,Engagement,"Used, Not Rated",2023-08-10 09:30:55.501024
3154,181,Engagement,New Assets Added,2023-08-10 09:24:54.501024
3092,32,Feedback,Negative Feedback Given,2023-08-10 09:14:18.501024
3055,36,Onboarding,Signup-Login,2023-08-10 09:20:05.501024
3255,77,Feedback,Frequent Portal Usage,2023-08-10 09:14:09.501024
3106,215,Onboarding,Signup-Login,2023-08-10 09:19:33.501024
3027,280,Engagement,"Used, No Feedback",2023-08-10 09:18:20.501024
3027,88,Engagement,New Assets Added,2023-08-10 09:28:21.501024
3157,217,Feedback,Used An Asset,2023-08-10 09:22:18.501024
3104,78,Engagement,"Used, Not Rated",2023-08-10 09:14:04.501024
3166,36,Engagement,"Used, No Feedback",2023-08-10 09:27:22.501024
3214,110,Feedback,Used An Asset,2023-08-10 09:15:18.501024
3290,46,Engagement,New Assets Added,2023-08-10 09:24:37.501024
3240,175,Feedback,Negative Feedback Given,2023-08-10 09:28:56.501024
3004,232,Feedback,Negative Feedback Given,2023-08-10 09:29:21.501024
3142,201,Onboarding,Signup-Login,2023-08-10 09:15:33.501024
3271,23,Onboarding,Signup-Login,2023-08-10 09:20:45.501024
3120,158,Engagement,Near Top Contributor,2023-08-10 09:30:00.501024
3054,28,Engagement,New Assets Added,2023-08-10 09:18:32.501024
