userId,activity,interaction_date,last_inactive_date
3189,Rating/Reviewing Content,17-08-2021,18-08-2021
3189,Rating/Reviewing Content,18-08-2021,22-08-2021
3189,Rating/Reviewing Content,22-08-2021,30-08-2021
3189,Requesting or Processing Refunds,27-08-2021,10-10-2021
3189,Rating/Reviewing Content,30-08-2021,30-08-2021
3189,Rating/Reviewing Content,30-08-2021,31-08-2021
3189,Rating/Reviewing Content,31-08-2021,09-06-2021
3189,Rating/Reviewing Content,07-09-2021,18-07-2021
3189,Rating/Reviewing Content,10-09-2021,10-12-2021
3189,Rating/Reviewing Content,12-09-2021,12-09-2021
3189,Rating/Reviewing Content,12-09-2021,12-11-2021
3189,Rating/Reviewing Content,16-09-2021,21-09-2021
3189,Rating/Reviewing Content,21-09-2021,25-09-2021
3189,Rating/Reviewing Content,25-09-2021,25-09-2021
3189,Rating/Reviewing Content,25-09-2021,29-09-2021
3189,Rating/Reviewing Content,29-09-2021,10-04-2021
3189,Rating/Reviewing Content,08-10-2021,08-11-2021
3189,Rating/Reviewing Content,09-10-2021,16-09-2021
3189,Sending or Accepting Friend Requests,10-10-2021,20-10-2021
3189,Downloading Content,20-10-2021,31-10-2021
3189,Rating/Reviewing Content,20-10-2021,25-10-2021
3189,Rating/Reviewing Content,25-10-2021,28-10-2021
3189,Rating/Reviewing Content,28-10-2021,29-10-2021
3189,Rating/Reviewing Content,29-10-2021,29-10-2021
3189,Rating/Reviewing Content,29-10-2021,31-10-2021
3189,Rating/Reviewing Content,31-10-2021,18-01-2022
3189,Rating/Reviewing Content,31-10-2021,11-02-2021
3189,Rating/Reviewing Content,03-11-2021,16-03-2021
3189,Rating/Reviewing Content,08-11-2021,08-11-2021
3189,Rating/Reviewing Content,08-11-2021,08-12-2021
3189,Rating/Reviewing Content,12-11-2021,27-12-2021
3189,Rating/Reviewing Content,13-11-2021,20-11-2021
3189,Rating/Reviewing Content,20-11-2021,23-11-2021
3189,Rating/Reviewing Content,23-11-2021,23-11-2021
3189,Rating/Reviewing Content,23-11-2021,12-03-2021
3189,Rating/Reviewing Content,01-12-2021,17-01-2021
3189,Rating/Reviewing Content,02-12-2021,02-12-2021
3189,Rating/Reviewing Content,02-12-2021,13-02-2021
3189,Rating/Reviewing Content,06-12-2021,13-06-2021
3189,Rating/Reviewing Content,08-12-2021,17-08-2021
3189,Rating/Reviewing Content,10-12-2021,20-10-2021
3189,Rating/Reviewing Content,27-12-2021,27-12-2021
3189,Rating/Reviewing Content,27-12-2021,31-12-2021
3189,Rating/Reviewing Content,31-12-2021,01-02-2022
3189,Rating/Reviewing Content,02-01-2022,02-03-2022
3189,Rating/Reviewing Content,03-01-2022,03-02-2022
3189,Rating/Reviewing Content,08-01-2022,08-03-2022
3189,Rating/Reviewing Content,13-01-2022,13-01-2022
3189,Rating/Reviewing Content,13-01-2022,15-01-2022
3189,Rating/Reviewing Content,15-01-2022,17-01-2022
3189,Rating/Reviewing Content,17-01-2022,21-01-2022
3189,Reporting Content,18-01-2022,01-02-2022
3189,Rating/Reviewing Content,21-01-2022,28-01-2022
3189,Rating/Reviewing Content,28-01-2022,02-01-2022
3189,Sharing Content,01-02-2022,02-02-2022
3189,Rating/Reviewing Content,01-02-2022,01-02-2022
3189,Rating/Reviewing Content,01-02-2022,01-12-2022
3189,Enrolling in Courses or Topics,02-02-2022,07-02-2022
3189,Rating/Reviewing Content,03-02-2022,03-03-2022
3189,Rating/Reviewing Content,06-02-2022,06-03-2022
3189,Commenting on Content,07-02-2022,17-02-2022
3189,Rating/Reviewing Content,10-02-2022,10-04-2022
3189,Rating/Reviewing Content,14-02-2022,20-02-2022
3189,Completing Lessons or Courses,17-02-2022,25-02-2022
3189,Rating/Reviewing Content,20-02-2022,21-02-2022
3189,Rating/Reviewing Content,21-02-2022,24-02-2022
3189,Rating/Reviewing Content,24-02-2022,24-02-2022
3189,Rating/Reviewing Content,24-02-2022,25-02-2022
3189,Category/Topic Browsing,25-02-2022,20-03-2022
3189,Rating/Reviewing Content,25-02-2022,26-02-2022
3189,Rating/Reviewing Content,26-02-2022,03-01-2022
3189,Rating/Reviewing Content,02-03-2022,02-05-2022
3189,Rating/Reviewing Content,03-03-2022,03-04-2022
3189,Rating/Reviewing Content,04-03-2022,04-08-2022
3189,Rating/Reviewing Content,06-03-2022,06-09-2022
3189,Rating/Reviewing Content,08-03-2022,08-10-2022
3189,Rating/Reviewing Content,15-03-2022,18-03-2022
3189,Rating/Reviewing Content,18-03-2022,20-03-2022
3189,Providing Feedback or Suggestions,20-03-2022,21-03-2022
3189,Rating/Reviewing Content,20-03-2022,24-03-2022
3189,Completing Lessons or Courses,21-03-2022,16-04-2022
3189,Rating/Reviewing Content,24-03-2022,27-03-2022
3189,Rating/Reviewing Content,27-03-2022,31-03-2022
3189,Rating/Reviewing Content,31-03-2022,04-03-2022
3189,Rating/Reviewing Content,03-04-2022,03-07-2022
3189,Rating/Reviewing Content,05-04-2022,05-12-2022
3189,Rating/Reviewing Content,10-04-2022,10-07-2022
3189,Rating/Reviewing Content,12-04-2022,13-12-2022
3189,Rating/Reviewing Content,13-04-2022,15-04-2022
3189,Rating/Reviewing Content,15-04-2022,16-04-2022
3189,Liking or Disliking Content,16-04-2022,17-04-2022
3189,Rating/Reviewing Content,16-04-2022,17-04-2022
3189,Joining or Leaving Groups/Communities,17-04-2022,03-05-2022
3189,Rating/Reviewing Content,17-04-2022,24-04-2022
3189,Rating/Reviewing Content,24-04-2022,25-04-2022
3189,Rating/Reviewing Content,25-04-2022,05-04-2022
3189,Rating/Reviewing Content,02-05-2022,02-06-2022
3189,Category/Topic Browsing,03-05-2022,23-05-2022
3189,Rating/Reviewing Content,07-05-2022,07-07-2022
3189,Rating/Reviewing Content,09-05-2022,09-06-2022
3189,Rating/Reviewing Content,14-05-2022,19-05-2022
3189,Rating/Reviewing Content,19-05-2022,23-05-2022
3189,Liking or Disliking Content,23-05-2022,18-06-2022
3189,Rating/Reviewing Content,23-05-2022,25-05-2022
3189,Rating/Reviewing Content,25-05-2022,26-05-2022
3189,Rating/Reviewing Content,26-05-2022,31-05-2022
3189,Rating/Reviewing Content,31-05-2022,06-02-2022
3189,Rating/Reviewing Content,02-06-2022,02-07-2022
3189,Rating/Reviewing Content,09-06-2022,18-09-2022
3189,Rating/Reviewing Content,15-06-2022,16-06-2022
3189,Rating/Reviewing Content,16-06-2022,17-06-2022
3189,Rating/Reviewing Content,17-06-2022,19-06-2022
3189,Joining or Leaving Groups/Communities,18-06-2022,17-07-2022
3189,Rating/Reviewing Content,19-06-2022,25-06-2022
3189,Rating/Reviewing Content,25-06-2022,07-05-2022
3189,Rating/Reviewing Content,02-07-2022,02-07-2022
3189,Rating/Reviewing Content,02-07-2022,14-02-2022
3189,Rating/Reviewing Content,03-07-2022,15-03-2022
3189,Rating/Reviewing Content,07-07-2022,07-09-2022
3189,Rating/Reviewing Content,10-07-2022,10-08-2022
3189,Rating/Reviewing Content,14-07-2022,14-07-2022
3189,Rating/Reviewing Content,14-07-2022,17-07-2022
3189,Reporting Content,17-07-2022,02-09-2022
3189,Rating/Reviewing Content,17-07-2022,25-07-2022
3189,Rating/Reviewing Content,25-07-2022,26-07-2022
3189,Rating/Reviewing Content,26-07-2022,31-07-2022
3189,Rating/Reviewing Content,31-07-2022,08-01-2022
3189,Rating/Reviewing Content,04-08-2022,04-11-2022
3189,Rating/Reviewing Content,10-08-2022,25-10-2022
3189,Rating/Reviewing Content,15-08-2022,19-08-2022
3189,Rating/Reviewing Content,19-08-2022,20-08-2022
3189,Rating/Reviewing Content,20-08-2022,25-08-2022
3189,Rating/Reviewing Content,25-08-2022,26-08-2022
3189,Rating/Reviewing Content,26-08-2022,27-08-2022
3189,Rating/Reviewing Content,27-08-2022,27-08-2022
3189,Rating/Reviewing Content,27-08-2022,29-08-2022
3189,Rating/Reviewing Content,29-08-2022,29-08-2022
3189,Rating/Reviewing Content,29-08-2022,30-08-2022
3189,Rating/Reviewing Content,30-08-2022,09-05-2022
3189,Adding Items to Cart,02-09-2022,21-09-2022
3189,Rating/Reviewing Content,06-09-2022,06-09-2022
3189,Rating/Reviewing Content,06-09-2022,06-11-2022
3189,Rating/Reviewing Content,07-09-2022,07-10-2022
3189,Rating/Reviewing Content,18-09-2022,19-09-2022
3189,Rating/Reviewing Content,19-09-2022,23-09-2022
3189,Category/Topic Browsing,21-09-2022,29-09-2022
3189,Rating/Reviewing Content,23-09-2022,25-09-2022
3189,Rating/Reviewing Content,25-09-2022,26-09-2022
3189,Rating/Reviewing Content,26-09-2022,27-09-2022
3189,Rating/Reviewing Content,27-09-2022,10-02-2022
3189,Sending or Accepting Friend Requests,29-09-2022,15-11-2022
3189,Rating/Reviewing Content,07-10-2022,07-12-2022
3189,Rating/Reviewing Content,08-10-2022,08-11-2022
3189,Rating/Reviewing Content,25-10-2022,25-10-2022
3189,Rating/Reviewing Content,25-10-2022,29-10-2022
3189,Rating/Reviewing Content,29-10-2022,29-10-2022
3189,Rating/Reviewing Content,29-10-2022,13-11-2022
3189,Rating/Reviewing Content,04-11-2022,13-04-2022
3189,Rating/Reviewing Content,06-11-2022,15-06-2022
3189,Rating/Reviewing Content,08-11-2022,15-08-2022
3189,Rating/Reviewing Content,13-11-2022,16-11-2022
3189,Chatting with Support Agents,15-11-2022,06-12-2022
3189,Rating/Reviewing Content,16-11-2022,19-11-2022
3189,Rating/Reviewing Content,19-11-2022,22-11-2022
3189,Rating/Reviewing Content,22-11-2022,26-11-2022
3189,Rating/Reviewing Content,26-11-2022,12-04-2022
3189,Rating/Reviewing Content,01-12-2022,13-01-2022
3189,Rating/Reviewing Content,05-12-2022,14-05-2022
3189,Account Creation/Signup,06-12-2022,06-01-2023
3189,Rating/Reviewing Content,07-12-2022,14-07-2022
3189,Rating/Reviewing Content,13-12-2022,19-12-2022
3189,Rating/Reviewing Content,19-12-2022,23-12-2022
3189,Rating/Reviewing Content,23-12-2022,23-12-2022
3189,Rating/Reviewing Content,23-12-2022,26-12-2022
3189,Rating/Reviewing Content,26-12-2022,27-12-2022
3189,Rating/Reviewing Content,27-12-2022,28-12-2022
3189,Rating/Reviewing Content,28-12-2022,30-12-2022
3189,Rating/Reviewing Content,30-12-2022,01-01-2023
3189,Rating/Reviewing Content,01-01-2023,01-04-2023
3189,Rating/Reviewing Content,04-01-2023,04-07-2023
3189,Rating/Reviewing Content,05-01-2023,05-01-2023
3189,Rating/Reviewing Content,05-01-2023,05-02-2023
3189,Password Change,06-01-2023,07-02-2023
3189,Rating/Reviewing Content,06-01-2023,06-06-2023
3189,Rating/Reviewing Content,15-01-2023,15-01-2023
3189,Rating/Reviewing Content,15-01-2023,17-01-2023
3189,Rating/Reviewing Content,17-01-2023,24-01-2023
3189,Rating/Reviewing Content,24-01-2023,30-01-2023
3189,Rating/Reviewing Content,30-01-2023,31-01-2023
3189,Rating/Reviewing Content,31-01-2023,02-05-2023
3189,Rating/Reviewing Content,05-02-2023,05-07-2023
3189,Password Change,07-02-2023,26-02-2023
3189,Rating/Reviewing Content,13-02-2023,14-02-2023
3189,Rating/Reviewing Content,14-02-2023,15-02-2023
3189,Rating/Reviewing Content,15-02-2023,16-02-2023
3189,Rating/Reviewing Content,16-02-2023,22-02-2023
3189,Rating/Reviewing Content,22-02-2023,22-02-2023
3189,Rating/Reviewing Content,22-02-2023,24-02-2023
3189,Rating/Reviewing Content,24-02-2023,26-02-2023
3189,Providing Feedback or Suggestions,26-02-2023,01-03-2023
3189,Rating/Reviewing Content,26-02-2023,28-02-2023
3189,Rating/Reviewing Content,28-02-2023,03-03-2023
3189,Purchasing Items,01-03-2023,30-04-2023
3189,Rating/Reviewing Content,03-03-2023,03-03-2023
3189,Rating/Reviewing Content,03-03-2023,03-03-2023
3189,Rating/Reviewing Content,03-03-2023,03-04-2023
3189,Rating/Reviewing Content,07-03-2023,07-07-2023
3189,Rating/Reviewing Content,13-03-2023,15-03-2023
3189,Rating/Reviewing Content,15-03-2023,18-03-2023
3189,Rating/Reviewing Content,18-03-2023,21-03-2023
3189,Rating/Reviewing Content,21-03-2023,22-03-2023
3189,Rating/Reviewing Content,22-03-2023,24-03-2023
3189,Rating/Reviewing Content,24-03-2023,04-01-2023
3189,Rating/Reviewing Content,01-04-2023,01-06-2023
3189,Rating/Reviewing Content,03-04-2023,03-05-2023
3189,Rating/Reviewing Content,15-04-2023,15-04-2023
3189,Rating/Reviewing Content,15-04-2023,15-04-2023
3189,Rating/Reviewing Content,15-04-2023,16-04-2023
3189,Rating/Reviewing Content,16-04-2023,22-04-2023
3189,Rating/Reviewing Content,22-04-2023,27-04-2023
3189,Rating/Reviewing Content,27-04-2023,28-04-2023
3189,Rating/Reviewing Content,28-04-2023,29-04-2023
3189,Rating/Reviewing Content,29-04-2023,05-01-2023
3189,Enrolling in Courses or Topics,30-04-2023,07-05-2023
3189,Rating/Reviewing Content,02-05-2023,02-06-2023
3189,Rating/Reviewing Content,03-05-2023,29-07-2023
3189,Making or Receiving Payments,07-05-2023,14-05-2023
3189,Completing Lessons or Courses,14-05-2023,04-06-2023
3189,Rating/Reviewing Content,15-05-2023,16-05-2023
3189,Rating/Reviewing Content,16-05-2023,16-05-2023
3189,Rating/Reviewing Content,16-05-2023,20-05-2023
3189,Rating/Reviewing Content,20-05-2023,26-05-2023
3189,Rating/Reviewing Content,26-05-2023,28-05-2023
3189,Rating/Reviewing Content,28-05-2023,30-05-2023
3189,Rating/Reviewing Content,30-05-2023,06-01-2023
3189,Rating/Reviewing Content,01-06-2023,29-07-2023
3189,Rating/Reviewing Content,02-06-2023,29-07-2023
3189,Requesting or Processing Refunds,04-06-2023,16-06-2023
3189,Rating/Reviewing Content,06-06-2023,06-07-2023
3189,Making or Receiving Payments,16-06-2023,19-06-2023
3189,Rating/Reviewing Content,17-06-2023,18-06-2023
3189,Rating/Reviewing Content,18-06-2023,23-06-2023
3189,Keyword Search,19-06-2023,06-07-2023
3189,Rating/Reviewing Content,23-06-2023,27-06-2023
3189,Rating/Reviewing Content,27-06-2023,29-06-2023
3189,Rating/Reviewing Content,29-06-2023,29-06-2023
3189,Rating/Reviewing Content,29-06-2023,07-03-2023
3189,Rating/Reviewing Content,04-07-2023,29-07-2023
3189,Rating/Reviewing Content,05-07-2023,29-07-2023
3189,Providing Feedback or Suggestions,06-07-2023,17-07-2023
3189,Rating/Reviewing Content,06-07-2023,06-07-2023
3189,Rating/Reviewing Content,06-07-2023,29-07-2023
3189,Rating/Reviewing Content,07-07-2023,29-07-2023
3189,Uploading Content,17-07-2023,29-07-2023
3189,Rating/Reviewing Content,18-07-2023,20-07-2023
3189,Rating/Reviewing Content,20-07-2023,25-07-2023
3189,Rating/Reviewing Content,25-07-2023,29-07-2023
3189,Rating/Reviewing Content,29-07-2023,29-07-2023
3189,Rating/Reviewing Content,29-07-2023,29-07-2023
3189,Rating/Reviewing Content,29-07-2023,29-07-2023
3189,Making or Receiving Payments,29-07-2023,29-07-2023
3189,Rating/Reviewing Content,29-07-2023,29-07-2023
3189,Rating/Reviewing Content,29-07-2023,29-07-2023
3189,Rating/Reviewing Content,29-07-2023,29-07-2023
3189,Rating/Reviewing Content,29-07-2023,13-03-2023
3189,Rating/Reviewing Content,29-07-2023,29-07-2023
3189,Rating/Reviewing Content,29-07-2023,29-07-2023
3189,Rating/Reviewing Content,29-07-2023,15-01-2023
3189,Rating/Reviewing Content,29-07-2023,13-02-2023
3189,Rating/Reviewing Content,29-07-2023,29-07-2023
3189,Rating/Reviewing Content,29-07-2023,15-04-2023
3189,Rating/Reviewing Content,29-07-2023,17-06-2023
3189,Rating/Reviewing Content,29-07-2023,18-07-2023
3189,Rating/Reviewing Content,29-07-2023,15-05-2023
3190,Viewing/Reading/Watching Content,02-01-2021,03-01-2021
3190,Rating/Reviewing Content,02-01-2021,02-03-2021
3190,Login,03-01-2021,09-01-2021
3190,Rating/Reviewing Content,05-01-2021,05-04-2021
3190,Rating/Reviewing Content,06-01-2021,06-03-2021
3190,Rating/Reviewing Content,07-01-2021,27-07-2021
3190,Requesting or Processing Refunds,09-01-2021,30-03-2021
3190,Rating/Reviewing Content,16-01-2021,30-01-2021
3190,Rating/Reviewing Content,30-01-2021,02-01-2021
3190,Rating/Reviewing Content,08-02-2021,08-03-2021
3190,Rating/Reviewing Content,13-02-2021,13-02-2021
3190,Rating/Reviewing Content,13-02-2021,13-02-2021
3190,Rating/Reviewing Content,13-02-2021,15-02-2021
3190,Rating/Reviewing Content,15-02-2021,16-02-2021
3190,Rating/Reviewing Content,16-02-2021,28-02-2021
3190,Rating/Reviewing Content,28-02-2021,03-07-2021
3190,Rating/Reviewing Content,02-03-2021,13-02-2021
3190,Rating/Reviewing Content,06-03-2021,06-08-2021
3190,Rating/Reviewing Content,08-03-2021,08-07-2021
3190,Rating/Reviewing Content,09-03-2021,09-05-2021
3190,Rating/Reviewing Content,14-03-2021,15-03-2021
3190,Rating/Reviewing Content,15-03-2021,16-03-2021
3190,Rating/Reviewing Content,16-03-2021,17-03-2021
3190,Rating/Reviewing Content,17-03-2021,18-03-2021
3190,Rating/Reviewing Content,18-03-2021,19-03-2021
3190,Rating/Reviewing Content,19-03-2021,19-03-2021
3190,Rating/Reviewing Content,19-03-2021,20-03-2021
3190,Rating/Reviewing Content,20-03-2021,25-03-2021
3190,Rating/Reviewing Content,25-03-2021,27-03-2021
3190,Rating/Reviewing Content,27-03-2021,04-04-2021
3190,Completing Lessons or Courses,30-03-2021,28-04-2021
3190,Rating/Reviewing Content,04-04-2021,04-06-2021
3190,Rating/Reviewing Content,05-04-2021,05-12-2021
3190,Rating/Reviewing Content,16-04-2021,22-04-2021
3190,Rating/Reviewing Content,22-04-2021,28-04-2021
3190,Account Creation/Signup,28-04-2021,28-04-2021
3190,Providing Feedback or Suggestions,28-04-2021,30-04-2021
3190,Rating/Reviewing Content,28-04-2021,30-04-2021
3190,Requesting or Processing Refunds,30-04-2021,28-05-2021
3190,Rating/Reviewing Content,30-04-2021,05-01-2021
3190,Rating/Reviewing Content,09-05-2021,09-06-2021
3190,Rating/Reviewing Content,10-05-2021,10-11-2021
3190,Rating/Reviewing Content,12-05-2021,12-06-2021
3190,Rating/Reviewing Content,13-05-2021,16-05-2021
3190,Rating/Reviewing Content,16-05-2021,16-05-2021
3190,Rating/Reviewing Content,16-05-2021,19-05-2021
3190,Rating/Reviewing Content,19-05-2021,19-05-2021
3190,Rating/Reviewing Content,19-05-2021,19-05-2021
3190,Rating/Reviewing Content,19-05-2021,23-05-2021
3190,Rating/Reviewing Content,23-05-2021,06-01-2021
3190,Adding Items to Cart,28-05-2021,10-07-2021
3190,Rating/Reviewing Content,04-06-2021,04-07-2021
3190,Rating/Reviewing Content,09-06-2021,17-09-2021
3190,Rating/Reviewing Content,12-06-2021,12-09-2021
3190,Rating/Reviewing Content,19-06-2021,21-06-2021
3190,Rating/Reviewing Content,21-06-2021,24-06-2021
3190,Rating/Reviewing Content,24-06-2021,26-06-2021
3190,Rating/Reviewing Content,26-06-2021,26-06-2021
3190,Rating/Reviewing Content,26-06-2021,30-06-2021
3190,Rating/Reviewing Content,30-06-2021,07-01-2021
3190,Rating/Reviewing Content,03-07-2021,03-11-2021
3190,Rating/Reviewing Content,04-07-2021,04-07-2021
3190,Rating/Reviewing Content,04-07-2021,04-08-2021
3190,Rating/Reviewing Content,08-07-2021,08-07-2021
3190,Rating/Reviewing Content,08-07-2021,08-09-2021
3190,Category/Topic Browsing,10-07-2021,05-08-2021
3190,Rating/Reviewing Content,11-07-2021,11-10-2021
3190,Rating/Reviewing Content,27-07-2021,27-07-2021
3190,Rating/Reviewing Content,27-07-2021,08-02-2021
3190,Rating/Reviewing Content,04-08-2021,04-09-2021
3190,Password Change,05-08-2021,10-08-2021
3190,Rating/Reviewing Content,06-08-2021,06-09-2021
3190,Enrolling in Courses or Topics,10-08-2021,14-09-2021
3190,Rating/Reviewing Content,15-08-2021,21-08-2021
3190,Rating/Reviewing Content,21-08-2021,23-08-2021
3190,Rating/Reviewing Content,23-08-2021,25-08-2021
3190,Rating/Reviewing Content,25-08-2021,25-08-2021
3190,Rating/Reviewing Content,25-08-2021,25-08-2021
3190,Rating/Reviewing Content,25-08-2021,27-08-2021
3190,Rating/Reviewing Content,27-08-2021,09-03-2021
3190,Rating/Reviewing Content,04-09-2021,16-04-2021
3190,Rating/Reviewing Content,06-09-2021,06-11-2021
3190,Rating/Reviewing Content,08-09-2021,15-08-2021
3190,Rating/Reviewing Content,12-09-2021,12-12-2021
3190,Sharing Content,14-09-2021,12-10-2021
3190,Rating/Reviewing Content,17-09-2021,26-09-2021
3190,Rating/Reviewing Content,26-09-2021,10-05-2021
3190,Rating/Reviewing Content,11-10-2021,24-11-2021
3190,Uploading Content,12-10-2021,01-11-2021
3190,Rating/Reviewing Content,18-10-2021,18-10-2021
3190,Rating/Reviewing Content,18-10-2021,19-10-2021
3190,Rating/Reviewing Content,19-10-2021,21-10-2021
3190,Rating/Reviewing Content,21-10-2021,26-10-2021
3190,Rating/Reviewing Content,26-10-2021,27-10-2021
3190,Rating/Reviewing Content,27-10-2021,29-10-2021
3190,Rating/Reviewing Content,29-10-2021,31-10-2021
3190,Rating/Reviewing Content,31-10-2021,11-07-2021
3190,Profile Update,01-11-2021,03-11-2021
3190,Passing or Failing Quizzes or Tests,03-11-2021,19-11-2021
3190,Rating/Reviewing Content,03-11-2021,14-03-2021
3190,Rating/Reviewing Content,06-11-2021,19-06-2021
3190,Rating/Reviewing Content,10-11-2021,18-10-2021
3190,Profile Update,19-11-2021,21-11-2021
3190,Login,21-11-2021,28-11-2021
3190,Rating/Reviewing Content,24-11-2021,25-11-2021
3190,Rating/Reviewing Content,25-11-2021,12-05-2021
3190,Using Filters or Sort Options,28-11-2021,12-12-2021
3190,Rating/Reviewing Content,05-12-2021,13-05-2021
3190,Liking or Disliking Content,12-12-2021,05-02-2022
3190,Rating/Reviewing Content,12-12-2021,14-12-2021
3190,Rating/Reviewing Content,14-12-2021,16-12-2021
3190,Rating/Reviewing Content,16-12-2021,18-12-2021
3190,Rating/Reviewing Content,18-12-2021,21-12-2021
3190,Rating/Reviewing Content,21-12-2021,25-12-2021
3190,Rating/Reviewing Content,25-12-2021,28-12-2021
3190,Rating/Reviewing Content,28-12-2021,01-02-2022
3190,Rating/Reviewing Content,02-01-2022,02-04-2022
3190,Rating/Reviewing Content,03-01-2022,03-07-2022
3190,Rating/Reviewing Content,06-01-2022,06-04-2022
3190,Rating/Reviewing Content,11-01-2022,11-05-2022
3190,Rating/Reviewing Content,18-01-2022,18-01-2022
3190,Rating/Reviewing Content,18-01-2022,24-01-2022
3190,Rating/Reviewing Content,24-01-2022,27-01-2022
3190,Rating/Reviewing Content,27-01-2022,30-01-2022
3190,Rating/Reviewing Content,30-01-2022,02-01-2022
3190,Rating/Reviewing Content,01-02-2022,01-02-2022
3190,Rating/Reviewing Content,01-02-2022,01-05-2022
3190,Uploading Content,05-02-2022,22-03-2022
3190,Rating/Reviewing Content,05-02-2022,05-07-2022
3190,Rating/Reviewing Content,07-02-2022,07-02-2022
3190,Rating/Reviewing Content,07-02-2022,07-02-2022
3190,Rating/Reviewing Content,07-02-2022,07-02-2022
3190,Rating/Reviewing Content,07-02-2022,19-07-2022
3190,Rating/Reviewing Content,09-02-2022,09-09-2022
3190,Rating/Reviewing Content,10-02-2022,10-07-2022
3190,Rating/Reviewing Content,13-02-2022,18-02-2022
3190,Rating/Reviewing Content,18-02-2022,20-02-2022
3190,Rating/Reviewing Content,20-02-2022,20-02-2022
3190,Rating/Reviewing Content,20-02-2022,25-02-2022
3190,Rating/Reviewing Content,25-02-2022,25-02-2022
3190,Rating/Reviewing Content,25-02-2022,26-02-2022
3190,Rating/Reviewing Content,26-02-2022,03-01-2022
3190,Rating/Reviewing Content,08-03-2022,08-04-2022
3190,Rating/Reviewing Content,12-03-2022,12-06-2022
3190,Rating/Reviewing Content,17-03-2022,19-03-2022
3190,Rating/Reviewing Content,19-03-2022,31-03-2022
3190,Pagination/Scrolling,22-03-2022,26-03-2022
3190,Enrolling in Courses or Topics,26-03-2022,10-05-2022
3190,Rating/Reviewing Content,31-03-2022,04-05-2022
3190,Rating/Reviewing Content,02-04-2022,02-04-2022
3190,Rating/Reviewing Content,02-04-2022,02-04-2022
3190,Rating/Reviewing Content,02-04-2022,02-08-2022
3190,Rating/Reviewing Content,06-04-2022,06-06-2022
3190,Rating/Reviewing Content,08-04-2022,08-08-2022
3190,Rating/Reviewing Content,18-04-2022,22-04-2022
3190,Rating/Reviewing Content,22-04-2022,25-04-2022
3190,Rating/Reviewing Content,25-04-2022,05-02-2022
3190,Rating/Reviewing Content,01-05-2022,01-06-2022
3190,Rating/Reviewing Content,04-05-2022,18-04-2022
3190,Category/Topic Browsing,10-05-2022,20-05-2022
3190,Rating/Reviewing Content,11-05-2022,11-05-2022
3190,Rating/Reviewing Content,11-05-2022,11-05-2022
3190,Rating/Reviewing Content,11-05-2022,11-10-2022
3190,Commenting on Content,20-05-2022,24-06-2022
3190,Rating/Reviewing Content,28-05-2022,29-05-2022
3190,Rating/Reviewing Content,29-05-2022,29-05-2022
3190,Rating/Reviewing Content,29-05-2022,06-01-2022
3190,Rating/Reviewing Content,01-06-2022,18-01-2022
3190,Rating/Reviewing Content,06-06-2022,06-08-2022
3190,Rating/Reviewing Content,12-06-2022,12-06-2022
3190,Rating/Reviewing Content,12-06-2022,12-07-2022
3190,Rating/Reviewing Content,13-06-2022,13-06-2022
3190,Rating/Reviewing Content,13-06-2022,16-06-2022
3190,Rating/Reviewing Content,16-06-2022,18-06-2022
3190,Rating/Reviewing Content,18-06-2022,28-06-2022
3190,Keyword Search,24-06-2022,23-07-2022
3190,Rating/Reviewing Content,28-06-2022,30-06-2022
3190,Rating/Reviewing Content,30-06-2022,07-02-2022
3190,Rating/Reviewing Content,03-07-2022,03-09-2022
3190,Rating/Reviewing Content,05-07-2022,05-11-2022
3190,Rating/Reviewing Content,10-07-2022,10-07-2022
3190,Rating/Reviewing Content,10-07-2022,10-12-2022
3190,Rating/Reviewing Content,12-07-2022,12-09-2022
3190,Rating/Reviewing Content,19-07-2022,20-07-2022
3190,Rating/Reviewing Content,20-07-2022,21-07-2022
3190,Rating/Reviewing Content,21-07-2022,21-07-2022
3190,Rating/Reviewing Content,21-07-2022,21-07-2022
3190,Rating/Reviewing Content,21-07-2022,27-07-2022
3190,Pagination/Scrolling,23-07-2022,10-08-2022
3190,Rating/Reviewing Content,27-07-2022,08-03-2022
3190,Rating/Reviewing Content,02-08-2022,02-09-2022
3190,Rating/Reviewing Content,06-08-2022,13-06-2022
3190,Rating/Reviewing Content,08-08-2022,08-09-2022
3190,Profile Update,10-08-2022,31-08-2022
3190,Rating/Reviewing Content,17-08-2022,17-08-2022
3190,Rating/Reviewing Content,17-08-2022,17-08-2022
3190,Rating/Reviewing Content,17-08-2022,18-08-2022
3190,Rating/Reviewing Content,18-08-2022,20-08-2022
3190,Rating/Reviewing Content,20-08-2022,22-08-2022
3190,Rating/Reviewing Content,22-08-2022,26-08-2022
3190,Rating/Reviewing Content,26-08-2022,27-08-2022
3190,Rating/Reviewing Content,27-08-2022,31-08-2022
3190,Pagination/Scrolling,31-08-2022,21-10-2022
3190,Rating/Reviewing Content,31-08-2022,09-02-2022
3190,Rating/Reviewing Content,02-09-2022,02-12-2022
3190,Rating/Reviewing Content,03-09-2022,17-03-2022
3190,Rating/Reviewing Content,08-09-2022,08-10-2022
3190,Rating/Reviewing Content,09-09-2022,09-12-2022
3190,Rating/Reviewing Content,12-09-2022,16-12-2022
3190,Rating/Reviewing Content,14-09-2022,17-09-2022
3190,Rating/Reviewing Content,17-09-2022,19-09-2022
